[memory ][Fri Jul 23 03:18:59 2021][18813] GC mode: Garbage collection optimized for throughput, strategy: Generational Parallel Mark & Sweep.
[memory ][Fri Jul 23 03:18:59 2021][18813] Heap size: 8388608KB, maximal heap size: 8388608KB, nursery size: 4194304KB.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>-<end>: <type> <before>KB-><after>KB (<heap>KB), <time> ms, sum of pauses <pause> ms.
[memory ][Fri Jul 23 03:18:59 2021][18813] <start>  - start time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <type>   - OC (old collection) or YC (young collection).
[memory ][Fri Jul 23 03:18:59 2021][18813] <end>    - end time of collection (seconds since jvm start).
[memory ][Fri Jul 23 03:18:59 2021][18813] <before> - memory used by objects before collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <after>  - memory used by objects after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <heap>   - size of heap after collection (KB).
[memory ][Fri Jul 23 03:18:59 2021][18813] <time>   - total time of collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813] <pause>  - total sum of pauses during collection (milliseconds).
[memory ][Fri Jul 23 03:18:59 2021][18813]            Run with -Xverbose:gcpause to see individual phases.
[memory ][Fri Jul 23 03:18:59 2021][18813] Running on hypervisor Unknown (but probably running on a hypervisor)
[memory ][Fri Jul 23 05:34:26 2021][18813] [YC#105] 8126.858-8126.886: YC 4713811KB->1945868KB (8388608KB), 0.028 s, sum of pauses 27.453 ms, longest pause 27.453 ms.
[memory ][Fri Jul 23 05:37:33 2021][18813] [YC#106] 8313.889-8313.917: YC 4757775KB->1989873KB (8388608KB), 0.028 s, sum of pauses 27.961 ms, longest pause 27.961 ms.
[memory ][Fri Jul 23 05:49:00 2021][18813] [YC#107] 9000.463-9000.493: YC 4824873KB->2053867KB (8388608KB), 0.030 s, sum of pauses 30.125 ms, longest pause 30.125 ms.
[memory ][Fri Jul 23 05:58:11 2021][18813] [YC#108] 9551.233-9551.265: YC 4966226KB->2197925KB (8388608KB), 0.033 s, sum of pauses 32.246 ms, longest pause 32.246 ms.
[memory ][Fri Jul 23 06:00:01 2021][18813] [OC#13] 9660.238-9661.494: OC 2779074KB->936329KB (8388608KB), 1.256 s, sum of pauses 1227.925 ms, longest pause 1227.925 ms.
[memory ][Fri Jul 23 06:00:05 2021][18813] [OC#14] 9661.494-9665.381: OC 960511KB->923885KB (8388608KB), 3.887 s, sum of pauses 3861.028 ms, longest pause 3861.028 ms.
[memory ][Fri Jul 23 06:03:09 2021][18813] [YC#109] 9849.307-9849.350: YC 5730551KB->2974007KB (8388608KB), 0.044 s, sum of pauses 43.169 ms, longest pause 43.169 ms.
[memory ][Fri Jul 23 06:05:30 2021][18813] [YC#110] 9991.022-9991.057: YC 5785974KB->3015515KB (8388608KB), 0.035 s, sum of pauses 34.876 ms, longest pause 34.876 ms.
[memory ][Fri Jul 23 06:09:00 2021][18813] [YC#111] 10200.220-10200.251: YC 5941994KB->3165428KB (8388608KB), 0.031 s, sum of pauses 31.220 ms, longest pause 31.220 ms.
[memory ][Fri Jul 23 06:10:11 2021][18813] [YC#112] 10271.282-10271.324: YC 5971610KB->3206918KB (8388608KB), 0.042 s, sum of pauses 41.827 ms, longest pause 41.827 ms.
[memory ][Fri Jul 23 06:14:00 2021][18813] [YC#113] 10500.820-10500.853: YC 6043877KB->3268402KB (8388608KB), 0.033 s, sum of pauses 32.817 ms, longest pause 32.817 ms.
[memory ][Fri Jul 23 06:16:37 2021][18813] [YC#114] 10657.775-10657.810: YC 6464933KB->3698252KB (8388608KB), 0.035 s, sum of pauses 34.623 ms, longest pause 34.623 ms.
[memory ][Fri Jul 23 06:19:38 2021][18813] [YC#115] 10838.124-10838.159: YC 6829472KB->4052031KB (8388608KB), 0.036 s, sum of pauses 35.251 ms, longest pause 35.251 ms.
[memory ][Fri Jul 23 06:21:10 2021][18813] [YC#116] 10930.901-10930.946: YC 7146967KB->4368863KB (8388608KB), 0.045 s, sum of pauses 44.174 ms, longest pause 44.174 ms.
[memory ][Fri Jul 23 06:21:24 2021][18813] [YC#117] 10944.464-10944.520: YC 7215334KB->4464971KB (8388608KB), 0.055 s, sum of pauses 54.924 ms, longest pause 54.924 ms.
[memory ][Fri Jul 23 06:21:39 2021][18813] [YC#118] 10960.004-10960.029: YC 7345986KB->4555529KB (8388608KB), 0.025 s, sum of pauses 24.735 ms, longest pause 24.735 ms.
[memory ][Fri Jul 23 06:21:55 2021][18813] [YC#119] 10975.216-10975.240: YC 7410386KB->4623041KB (8388608KB), 0.024 s, sum of pauses 24.096 ms, longest pause 24.096 ms.
[memory ][Fri Jul 23 06:22:09 2021][18813] [YC#120] 10989.299-10989.322: YC 7451956KB->4662556KB (8388608KB), 0.023 s, sum of pauses 22.478 ms, longest pause 22.478 ms.
[memory ][Fri Jul 23 06:22:24 2021][18813] [YC#121] 11004.625-11004.656: YC 7471664KB->4677963KB (8388608KB), 0.031 s, sum of pauses 30.568 ms, longest pause 30.568 ms.
[memory ][Fri Jul 23 06:28:00 2021][18813] [YC#122] 11340.400-11340.439: YC 7610963KB->4832723KB (8388608KB), 0.039 s, sum of pauses 38.538 ms, longest pause 38.538 ms.
[memory ][Fri Jul 23 06:30:01 2021][18813] [OC#15] 11460.308-11461.404: OC 6633188KB->936754KB (8388608KB), 1.096 s, sum of pauses 1067.434 ms, longest pause 1067.434 ms.
[memory ][Fri Jul 23 06:30:05 2021][18813] [OC#16] 11461.404-11465.174: OC 948901KB->912239KB (8388608KB), 3.770 s, sum of pauses 3737.894 ms, longest pause 3737.894 ms.
[memory ][Fri Jul 23 06:32:22 2021][18813] [YC#123] 11602.744-11602.768: YC 4663704KB->1874983KB (8388608KB), 0.024 s, sum of pauses 23.900 ms, longest pause 23.900 ms.
[memory ][Fri Jul 23 06:32:27 2021][18813] [YC#124] 11607.671-11607.692: YC 4674173KB->1880370KB (8388608KB), 0.022 s, sum of pauses 21.303 ms, longest pause 21.303 ms.
[memory ][Fri Jul 23 06:32:32 2021][18813] [YC#125] 11612.678-11612.699: YC 4683481KB->1889841KB (8388608KB), 0.021 s, sum of pauses 20.996 ms, longest pause 20.996 ms.
[memory ][Fri Jul 23 06:32:37 2021][18813] [YC#126] 11617.555-11617.578: YC 4689288KB->1895392KB (8388608KB), 0.023 s, sum of pauses 23.141 ms, longest pause 23.141 ms.
[memory ][Fri Jul 23 06:32:42 2021][18813] [YC#127] 11622.493-11622.516: YC 4694346KB->1900914KB (8388608KB), 0.023 s, sum of pauses 22.534 ms, longest pause 22.534 ms.
[memory ][Fri Jul 23 06:32:47 2021][18813] [YC#128] 11628.060-11628.082: YC 4733946KB->1940128KB (8388608KB), 0.022 s, sum of pauses 21.597 ms, longest pause 21.597 ms.
[memory ][Fri Jul 23 06:37:42 2021][18813] [YC#129] 11922.857-11922.911: YC 4772873KB->1986950KB (8388608KB), 0.053 s, sum of pauses 52.850 ms, longest pause 52.850 ms.
[memory ][Fri Jul 23 06:44:00 2021][18813] [YC#130] 12300.247-12300.289: YC 4815994KB->2061894KB (8388608KB), 0.042 s, sum of pauses 42.097 ms, longest pause 42.097 ms.
[memory ][Fri Jul 23 06:52:00 2021][18813] [YC#131] 12780.679-12780.727: YC 4897234KB->2127688KB (8388608KB), 0.047 s, sum of pauses 47.020 ms, longest pause 47.020 ms.
[memory ][Fri Jul 23 07:00:00 2021][18813] [OC#17] 13260.192-13261.084: OC 4777130KB->937659KB (8388608KB), 0.893 s, sum of pauses 861.128 ms, longest pause 861.128 ms.
[memory ][Fri Jul 23 07:00:04 2021][18813] [OC#18] 13261.085-13264.307: OC 953504KB->912599KB (8388608KB), 3.222 s, sum of pauses 3190.568 ms, longest pause 3190.568 ms.
[memory ][Fri Jul 23 07:02:21 2021][18813] [YC#132] 13402.042-13402.072: YC 4663014KB->1888178KB (8388608KB), 0.030 s, sum of pauses 29.581 ms, longest pause 29.581 ms.
[memory ][Fri Jul 23 07:02:26 2021][18813] [YC#133] 13407.030-13407.053: YC 4689148KB->1895367KB (8388608KB), 0.023 s, sum of pauses 22.142 ms, longest pause 22.142 ms.
[memory ][Fri Jul 23 07:02:31 2021][18813] [YC#134] 13412.021-13412.041: YC 4695200KB->1901406KB (8388608KB), 0.021 s, sum of pauses 20.434 ms, longest pause 20.434 ms.
[memory ][Fri Jul 23 07:02:36 2021][18813] [YC#135] 13417.035-13417.057: YC 4701900KB->1908093KB (8388608KB), 0.022 s, sum of pauses 21.451 ms, longest pause 21.451 ms.
[memory ][Fri Jul 23 07:02:41 2021][18813] [YC#136] 13422.097-13422.119: YC 4707297KB->1913506KB (8388608KB), 0.022 s, sum of pauses 22.108 ms, longest pause 22.108 ms.
[memory ][Fri Jul 23 07:02:47 2021][18813] [YC#137] 13427.354-13427.375: YC 4732227KB->1939031KB (8388608KB), 0.021 s, sum of pauses 20.912 ms, longest pause 20.912 ms.
[memory ][Fri Jul 23 07:06:31 2021][18813] [YC#138] 13651.362-13651.475: YC 4782344KB->2021355KB (8388608KB), 0.113 s, sum of pauses 112.219 ms, longest pause 112.219 ms.
[memory ][Fri Jul 23 07:11:00 2021][18813] [YC#139] 13920.280-13920.325: YC 4838678KB->2084107KB (8388608KB), 0.045 s, sum of pauses 45.000 ms, longest pause 45.000 ms.
[memory ][Fri Jul 23 07:12:00 2021][18813] [YC#140] 13980.185-13980.237: YC 5348356KB->2601949KB (8388608KB), 0.053 s, sum of pauses 51.952 ms, longest pause 51.952 ms.
[memory ][Fri Jul 23 07:17:47 2021][18813] [YC#141] 14327.753-14327.795: YC 5461642KB->2710696KB (8388608KB), 0.043 s, sum of pauses 42.431 ms, longest pause 42.431 ms.
[memory ][Fri Jul 23 07:24:45 2021][18813] [YC#142] 14745.406-14745.444: YC 5568439KB->2798823KB (8388608KB), 0.038 s, sum of pauses 37.703 ms, longest pause 37.703 ms.
[memory ][Fri Jul 23 07:29:00 2021][18813] [YC#143] 15000.478-15000.516: YC 5649979KB->2885665KB (8388608KB), 0.039 s, sum of pauses 38.431 ms, longest pause 38.431 ms.
[memory ][Fri Jul 23 07:30:01 2021][18813] [OC#19] 15060.389-15061.217: OC 3332505KB->973661KB (8388608KB), 0.827 s, sum of pauses 794.828 ms, longest pause 794.828 ms.
[memory ][Fri Jul 23 07:30:04 2021][18813] [OC#20] 15061.218-15064.728: OC 981111KB->958221KB (8388608KB), 3.511 s, sum of pauses 3479.480 ms, longest pause 3479.480 ms.
[memory ][Fri Jul 23 07:32:21 2021][18813] [YC#144] 15201.752-15201.784: YC 4858986KB->2102438KB (8388608KB), 0.031 s, sum of pauses 31.022 ms, longest pause 31.022 ms.
[memory ][Fri Jul 23 07:32:26 2021][18813] [YC#145] 15206.679-15206.702: YC 4886309KB->2107505KB (8388608KB), 0.023 s, sum of pauses 22.380 ms, longest pause 22.380 ms.
[memory ][Fri Jul 23 07:32:31 2021][18813] [YC#146] 15211.594-15211.615: YC 4891062KB->2112527KB (8388608KB), 0.020 s, sum of pauses 20.038 ms, longest pause 20.038 ms.
[memory ][Fri Jul 23 07:32:36 2021][18813] [YC#147] 15216.483-15216.504: YC 4896639KB->2117633KB (8388608KB), 0.021 s, sum of pauses 20.586 ms, longest pause 20.586 ms.
[memory ][Fri Jul 23 07:32:41 2021][18813] [YC#148] 15221.299-15221.322: YC 4901109KB->2122527KB (8388608KB), 0.023 s, sum of pauses 22.598 ms, longest pause 22.598 ms.
[memory ][Fri Jul 23 07:32:46 2021][18813] [YC#149] 15226.206-15226.227: YC 4906699KB->2127924KB (8388608KB), 0.021 s, sum of pauses 20.459 ms, longest pause 20.459 ms.
[memory ][Fri Jul 23 07:36:44 2021][18813] [YC#150] 15464.335-15464.374: YC 5074291KB->2306787KB (8388608KB), 0.039 s, sum of pauses 38.258 ms, longest pause 38.258 ms.
[memory ][Fri Jul 23 07:37:01 2021][18813] [YC#151] 15481.286-15481.328: YC 5656921KB->2910101KB (8388608KB), 0.042 s, sum of pauses 41.349 ms, longest pause 41.349 ms.
[memory ][Fri Jul 23 07:39:53 2021][18813] [YC#152] 15653.930-15653.966: YC 5971499KB->3220654KB (8388608KB), 0.036 s, sum of pauses 35.929 ms, longest pause 35.929 ms.
[memory ][Fri Jul 23 07:46:00 2021][18813] [YC#153] 16020.690-16020.736: YC 6126939KB->3389104KB (8388608KB), 0.046 s, sum of pauses 45.296 ms, longest pause 45.296 ms.
[memory ][Fri Jul 23 07:49:51 2021][18813] [YC#154] 16251.404-16251.442: YC 6259222KB->3500575KB (8388608KB), 0.038 s, sum of pauses 37.747 ms, longest pause 37.747 ms.
[memory ][Fri Jul 23 07:54:50 2021][18813] [YC#155] 16550.583-16550.638: YC 6336453KB->3594228KB (8388608KB), 0.055 s, sum of pauses 54.664 ms, longest pause 54.664 ms.
[memory ][Fri Jul 23 07:58:30 2021][18813] [YC#156] 16770.845-16770.887: YC 6397943KB->3660100KB (8388608KB), 0.042 s, sum of pauses 41.957 ms, longest pause 41.957 ms.
[memory ][Fri Jul 23 08:00:01 2021][18813] [OC#21] 16860.308-16861.178: OC 4836744KB->1000022KB (8388608KB), 0.870 s, sum of pauses 838.508 ms, longest pause 838.508 ms.
[memory ][Fri Jul 23 08:00:05 2021][18813] [OC#22] 16861.180-16865.325: OC 1003494KB->976102KB (8388608KB), 4.146 s, sum of pauses 4115.148 ms, longest pause 4115.148 ms.
[memory ][Fri Jul 23 08:02:21 2021][18813] [YC#157] 17002.071-17002.112: YC 4717409KB->1997523KB (8388608KB), 0.041 s, sum of pauses 40.758 ms, longest pause 40.758 ms.
[memory ][Fri Jul 23 08:02:26 2021][18813] [YC#158] 17006.928-17006.950: YC 4771480KB->2008140KB (8388608KB), 0.022 s, sum of pauses 22.002 ms, longest pause 22.002 ms.
[memory ][Fri Jul 23 08:02:31 2021][18813] [YC#159] 17011.639-17011.661: YC 4790779KB->2023719KB (8388608KB), 0.022 s, sum of pauses 21.558 ms, longest pause 21.558 ms.
[memory ][Fri Jul 23 08:02:36 2021][18813] [YC#160] 17016.506-17016.527: YC 4798075KB->2030989KB (8388608KB), 0.021 s, sum of pauses 20.448 ms, longest pause 20.448 ms.
[memory ][Fri Jul 23 08:02:41 2021][18813] [YC#161] 17021.384-17021.405: YC 4813230KB->2045721KB (8388608KB), 0.021 s, sum of pauses 20.778 ms, longest pause 20.778 ms.
[memory ][Fri Jul 23 08:02:46 2021][18813] [YC#162] 17026.247-17026.266: YC 4820233KB->2052710KB (8388608KB), 0.020 s, sum of pauses 19.633 ms, longest pause 19.633 ms.
[memory ][Fri Jul 23 08:05:12 2021][18813] [YC#163] 17172.765-17172.800: YC 4912077KB->2158220KB (8388608KB), 0.035 s, sum of pauses 34.457 ms, longest pause 34.457 ms.
[memory ][Fri Jul 23 08:05:50 2021][18813] [YC#164] 17210.123-17210.239: YC 5385386KB->2715277KB (8388608KB), 0.115 s, sum of pauses 114.958 ms, longest pause 114.958 ms.
[memory ][Fri Jul 23 08:05:52 2021][18813] [YC#165] 17212.644-17212.689: YC 5972839KB->3249959KB (8388608KB), 0.046 s, sum of pauses 45.059 ms, longest pause 45.059 ms.
[memory ][Fri Jul 23 08:05:54 2021][18813] [YC#166] 17215.095-17215.123: YC 6686275KB->3938641KB (8388608KB), 0.028 s, sum of pauses 27.023 ms, longest pause 27.023 ms.
[memory ][Fri Jul 23 08:05:59 2021][18813] [YC#167] 17219.670-17219.698: YC 7425500KB->4677157KB (8388608KB), 0.029 s, sum of pauses 28.262 ms, longest pause 28.262 ms.
[memory ][Fri Jul 23 08:06:04 2021][18813] [OC#23] 17224.489-17224.944: OC 7810293KB->1095160KB (8388608KB), 0.455 s, sum of pauses 242.956 ms, longest pause 242.956 ms.
[memory ][Fri Jul 23 08:06:09 2021][18813] [YC#168] 17229.421-17229.456: YC 5729581KB->2972674KB (8388608KB), 0.035 s, sum of pauses 34.744 ms, longest pause 34.744 ms.
[memory ][Fri Jul 23 08:06:13 2021][18813] [YC#169] 17233.520-17233.547: YC 6473373KB->3713194KB (8388608KB), 0.028 s, sum of pauses 27.128 ms, longest pause 27.128 ms.
[memory ][Fri Jul 23 08:07:48 2021][18813] [YC#170] 17328.986-17329.025: YC 6723545KB->3974077KB (8388608KB), 0.039 s, sum of pauses 38.597 ms, longest pause 38.597 ms.
[memory ][Fri Jul 23 08:08:13 2021][18813] [OC#24] 17353.304-17353.586: OC 4399336KB->1087157KB (8388608KB), 0.282 s, sum of pauses 250.398 ms, longest pause 250.398 ms.
[memory ][Fri Jul 23 08:12:30 2021][18813] [YC#171] 17610.150-17610.200: YC 4907408KB->2209265KB (8388608KB), 0.050 s, sum of pauses 49.155 ms, longest pause 49.155 ms.
[memory ][Fri Jul 23 08:14:39 2021][18813] [YC#172] 17739.448-17739.524: YC 5116813KB->2417429KB (8388608KB), 0.075 s, sum of pauses 74.735 ms, longest pause 74.735 ms.
[memory ][Fri Jul 23 08:14:55 2021][18813] [YC#173] 17755.776-17755.815: YC 5167739KB->2459448KB (8388608KB), 0.039 s, sum of pauses 38.149 ms, longest pause 38.149 ms.
[memory ][Fri Jul 23 08:15:31 2021][18813] [YC#174] 17792.027-17792.060: YC 5237569KB->2523811KB (8388608KB), 0.033 s, sum of pauses 33.006 ms, longest pause 33.006 ms.
[memory ][Fri Jul 23 08:17:00 2021][18813] [YC#175] 17880.664-17880.708: YC 5346369KB->2640111KB (8388608KB), 0.044 s, sum of pauses 43.921 ms, longest pause 43.921 ms.
[memory ][Fri Jul 23 08:20:15 2021][18813] [YC#176] 18075.429-18075.477: YC 5564560KB->2880135KB (8388608KB), 0.048 s, sum of pauses 47.061 ms, longest pause 47.061 ms.
[memory ][Fri Jul 23 08:22:31 2021][18813] [YC#177] 18212.024-18212.076: YC 6238078KB->3547003KB (8388608KB), 0.052 s, sum of pauses 51.068 ms, longest pause 51.068 ms.
[memory ][Fri Jul 23 08:25:00 2021][18813] [YC#178] 18360.626-18360.665: YC 7182673KB->4479168KB (8388608KB), 0.040 s, sum of pauses 39.057 ms, longest pause 39.057 ms.
[memory ][Fri Jul 23 08:26:18 2021][18813] [OC#25] 18438.417-18438.738: OC 7368254KB->1121054KB (8388608KB), 0.320 s, sum of pauses 285.474 ms, longest pause 285.474 ms.
[memory ][Fri Jul 23 08:29:45 2021][18813] [YC#179] 18645.921-18645.968: YC 5994049KB->3302245KB (8388608KB), 0.047 s, sum of pauses 46.272 ms, longest pause 46.272 ms.
[memory ][Fri Jul 23 08:30:01 2021][18813] [OC#26] 18660.197-18662.085: OC 3628537KB->1108580KB (8388608KB), 1.888 s, sum of pauses 1855.517 ms, longest pause 1855.517 ms.
[memory ][Fri Jul 23 08:30:06 2021][18813] [OC#27] 18662.085-18666.785: OC 1147637KB->1097611KB (8388608KB), 4.700 s, sum of pauses 4656.901 ms, longest pause 4656.901 ms.
[memory ][Fri Jul 23 08:31:59 2021][18813] [YC#180] 18779.298-18779.366: YC 5441009KB->2743288KB (8388608KB), 0.068 s, sum of pauses 66.980 ms, longest pause 66.980 ms.
[memory ][Fri Jul 23 08:32:02 2021][18813] [YC#181] 18782.535-18782.593: YC 7647018KB->4953497KB (8388608KB), 0.058 s, sum of pauses 49.368 ms, longest pause 49.368 ms.
[memory ][Fri Jul 23 08:32:03 2021][18813] [OC#28] 18782.902-18783.536: OC 5647081KB->1143291KB (8388608KB), 0.634 s, sum of pauses 540.748 ms, longest pause 540.748 ms.
[memory ][Fri Jul 23 08:32:17 2021][18813] [YC#182] 18797.757-18797.785: YC 4505640KB->3149249KB (8388608KB), 0.028 s, sum of pauses 27.497 ms, longest pause 27.497 ms.
[memory ][Fri Jul 23 08:33:03 2021][18813] [YC#183] 18843.264-18843.310: YC 4928923KB->3583811KB (8388608KB), 0.046 s, sum of pauses 45.117 ms, longest pause 45.117 ms.
[memory ][Fri Jul 23 08:34:00 2021][18813] [YC#184] 18900.547-18900.592: YC 5311223KB->3964975KB (8388608KB), 0.045 s, sum of pauses 44.269 ms, longest pause 44.269 ms.
[memory ][Fri Jul 23 08:34:50 2021][18813] [YC#185] 18950.647-18950.685: YC 5755456KB->4426712KB (8388608KB), 0.038 s, sum of pauses 38.070 ms, longest pause 38.070 ms.
[memory ][Fri Jul 23 08:35:22 2021][18813] [OC#29] 18981.990-18982.676: OC 5486901KB->1130953KB (8388608KB), 0.686 s, sum of pauses 651.731 ms, longest pause 651.731 ms.
[memory ][Fri Jul 23 08:36:12 2021][18813] [YC#186] 19032.292-19032.326: YC 3282284KB->1935842KB (8388608KB), 0.034 s, sum of pauses 33.702 ms, longest pause 33.702 ms.
[memory ][Fri Jul 23 08:36:17 2021][18813] [YC#187] 19037.796-19037.862: YC 3383512KB->2065247KB (8388608KB), 0.066 s, sum of pauses 64.996 ms, longest pause 64.996 ms.
[memory ][Fri Jul 23 08:36:25 2021][18813] [YC#188] 19045.748-19045.804: YC 3770114KB->2470561KB (8388608KB), 0.056 s, sum of pauses 48.812 ms, longest pause 48.812 ms.
[memory ][Fri Jul 23 08:36:31 2021][18813] [YC#189] 19052.035-19052.073: YC 4105403KB->2761525KB (8388608KB), 0.038 s, sum of pauses 36.938 ms, longest pause 36.938 ms.
[memory ][Fri Jul 23 08:36:39 2021][18813] [YC#190] 19059.729-19059.758: YC 4366230KB->3024928KB (8388608KB), 0.029 s, sum of pauses 28.855 ms, longest pause 28.855 ms.
[memory ][Fri Jul 23 08:36:49 2021][18813] [YC#191] 19069.773-19069.802: YC 4711882KB->3365863KB (8388608KB), 0.029 s, sum of pauses 27.580 ms, longest pause 27.580 ms.
[memory ][Fri Jul 23 08:36:57 2021][18813] [YC#192] 19077.783-19077.808: YC 5003865KB->3656211KB (8388608KB), 0.026 s, sum of pauses 25.123 ms, longest pause 25.123 ms.
[memory ][Fri Jul 23 08:37:19 2021][18813] [YC#193] 19099.802-19099.832: YC 5400073KB->4055567KB (8388608KB), 0.030 s, sum of pauses 28.997 ms, longest pause 28.997 ms.
[memory ][Fri Jul 23 08:37:35 2021][18813] [YC#194] 19116.047-19116.087: YC 5761127KB->4420578KB (8388608KB), 0.040 s, sum of pauses 39.188 ms, longest pause 39.188 ms.
[memory ][Fri Jul 23 08:37:42 2021][18813] [YC#195] 19122.792-19122.822: YC 6127337KB->4788011KB (8388608KB), 0.030 s, sum of pauses 29.533 ms, longest pause 29.533 ms.
[memory ][Fri Jul 23 08:37:49 2021][18813] [YC#196] 19129.830-19129.856: YC 6505612KB->5159728KB (8388608KB), 0.026 s, sum of pauses 25.884 ms, longest pause 25.884 ms.
[memory ][Fri Jul 23 08:37:56 2021][18813] [YC#197] 19136.853-19136.880: YC 6861709KB->5515332KB (8388608KB), 0.026 s, sum of pauses 25.726 ms, longest pause 25.726 ms.
[memory ][Fri Jul 23 08:38:04 2021][18813] [OC#30] 19143.808-19145.012: OC 7050912KB->1151153KB (8388608KB), 1.203 s, sum of pauses 1116.998 ms, longest pause 1116.998 ms.
[memory ][Fri Jul 23 08:38:15 2021][18813] [YC#198] 19155.207-19155.250: YC 5643944KB->2947247KB (8388608KB), 0.043 s, sum of pauses 37.229 ms, longest pause 37.229 ms.
[memory ][Fri Jul 23 08:38:23 2021][18813] [YC#199] 19163.266-19163.302: YC 6330524KB->3628679KB (8388608KB), 0.036 s, sum of pauses 35.019 ms, longest pause 35.019 ms.
[memory ][Fri Jul 23 08:38:31 2021][18813] [YC#200] 19171.448-19171.483: YC 6987206KB->4285384KB (8388608KB), 0.034 s, sum of pauses 33.698 ms, longest pause 33.698 ms.
[memory ][Fri Jul 23 08:38:55 2021][18813] [YC#201] 19195.098-19195.132: YC 7408161KB->4715381KB (8388608KB), 0.035 s, sum of pauses 34.058 ms, longest pause 34.058 ms.
[memory ][Fri Jul 23 08:39:04 2021][18813] [OC#31] 19204.028-19204.311: OC 5225321KB->1156430KB (8388608KB), 0.283 s, sum of pauses 250.898 ms, longest pause 250.898 ms.
[memory ][Fri Jul 23 08:40:32 2021][18813] [YC#202] 19292.524-19292.571: YC 5353473KB->2676664KB (8388608KB), 0.047 s, sum of pauses 45.023 ms, longest pause 45.023 ms.
[memory ][Fri Jul 23 08:41:12 2021][18813] [YC#203] 19332.214-19332.259: YC 5724328KB->3035049KB (8388608KB), 0.044 s, sum of pauses 43.888 ms, longest pause 43.888 ms.
[memory ][Fri Jul 23 08:42:41 2021][18813] [YC#204] 19421.777-19421.829: YC 6237955KB->3575881KB (8388608KB), 0.052 s, sum of pauses 50.070 ms, longest pause 50.070 ms.
[memory ][Fri Jul 23 08:43:40 2021][18813] [YC#205] 19480.786-19480.837: YC 6574718KB->3903603KB (8388608KB), 0.051 s, sum of pauses 51.007 ms, longest pause 51.007 ms.
[memory ][Fri Jul 23 08:43:56 2021][18813] [YC#206] 19496.970-19497.052: YC 6719637KB->4028398KB (8388608KB), 0.082 s, sum of pauses 81.716 ms, longest pause 81.716 ms.
[memory ][Fri Jul 23 08:44:25 2021][18813] [YC#207] 19525.650-19525.708: YC 6930268KB->4236805KB (8388608KB), 0.058 s, sum of pauses 57.919 ms, longest pause 57.919 ms.
[memory ][Fri Jul 23 08:44:26 2021][18813] [OC#32] 19526.211-19526.501: OC 4371967KB->1223642KB (8388608KB), 0.290 s, sum of pauses 252.278 ms, longest pause 252.278 ms.
[memory ][Fri Jul 23 08:44:56 2021][18813] [YC#208] 19556.873-19556.910: YC 5034482KB->2344171KB (8388608KB), 0.037 s, sum of pauses 35.937 ms, longest pause 35.937 ms.
[memory ][Fri Jul 23 08:46:34 2021][18813] [YC#209] 19654.718-19654.759: YC 5794443KB->3110301KB (8388608KB), 0.041 s, sum of pauses 40.513 ms, longest pause 40.513 ms.
[memory ][Fri Jul 23 08:48:30 2021][18813] [YC#210] 19770.796-19770.850: YC 6769739KB->4104231KB (8388608KB), 0.054 s, sum of pauses 53.274 ms, longest pause 53.274 ms.
[memory ][Fri Jul 23 08:49:15 2021][18813] [OC#33] 19815.133-19815.427: OC 7931911KB->1146575KB (8388608KB), 0.294 s, sum of pauses 261.296 ms, longest pause 261.296 ms.
[memory ][Fri Jul 23 08:51:02 2021][18813] [YC#211] 19922.190-19922.229: YC 5386500KB->2730061KB (8388608KB), 0.040 s, sum of pauses 39.037 ms, longest pause 39.037 ms.
[memory ][Fri Jul 23 08:53:38 2021][18813] [YC#212] 20078.927-20078.981: YC 6328406KB->3683440KB (8388608KB), 0.054 s, sum of pauses 53.684 ms, longest pause 53.684 ms.
[memory ][Fri Jul 23 08:54:27 2021][18813] [YC#213] 20127.363-20127.439: YC 6722563KB->4067996KB (8388608KB), 0.076 s, sum of pauses 75.918 ms, longest pause 75.918 ms.
[memory ][Fri Jul 23 08:56:31 2021][18813] [YC#214] 20251.882-20251.943: YC 7554912KB->4926543KB (8388608KB), 0.061 s, sum of pauses 60.953 ms, longest pause 60.953 ms.
[memory ][Fri Jul 23 08:56:32 2021][18813] [OC#34] 20252.274-20252.534: OC 4962602KB->1123247KB (8388608KB), 0.260 s, sum of pauses 225.995 ms, longest pause 225.995 ms.
[memory ][Fri Jul 23 08:58:56 2021][18813] [YC#215] 20396.843-20396.896: YC 5631068KB->2984249KB (8388608KB), 0.054 s, sum of pauses 52.998 ms, longest pause 52.998 ms.
[memory ][Fri Jul 23 09:00:00 2021][18813] [OC#35] 20460.200-20460.998: OC 5303631KB->1141315KB (8388608KB), 0.798 s, sum of pauses 755.186 ms, longest pause 755.186 ms.
[memory ][Fri Jul 23 09:00:04 2021][18813] [OC#36] 20460.998-20465.090: OC 1162564KB->1121852KB (8388608KB), 4.092 s, sum of pauses 4056.879 ms, longest pause 4056.879 ms.
